SOURCE_SYSTEM,SOURCE_CODE,SOURCE_DESCRIPTION,TARGET_SYSTEM,TARGET_CODE,TARGET_DESCRIPTION
V10,3569,Tribeca Grand Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3569,Tribeca Grand Hotel
V10,3567,Soho Grand Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3567,Soho Grand Hotel
V10,3565,Relax Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3565,Relax Inns
V10,3564,Sam'S Town Hotel And Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3564,Samâ€™s Town Hotel and Casino
V10,3562,Comfort Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3562,Comfort Inns
V10,3561,Golden Nugget,REFERENCE.CORE.MERCHANT_CATEGORY,3561,Golden Nugget
V10,3559,Candlewood Suites - Thistle Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3559,Candlewood Suites
V10,3557,Manhatten East Suite Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3557,Manhattan East Suite Hotels
V10,3555,Treasure Island Hotel And Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3555,Treasure Island Hotel and Casino
V10,3554,Pinehurst Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3554,Pinehurst Resort
V10,3553,Park Inns International,REFERENCE.CORE.MERCHANT_CATEGORY,3553,Park Inns International
V10,3552,Coast Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3552,Coast Hotels
V10,3551,Mirage Hotel And Casino,REFERENCE.CORE.MERCHANT_CATEGORY,3551,Mirage Hotel and Casino
V10,3548,Hotels Melia,REFERENCE.CORE.MERCHANT_CATEGORY,3548,Hoteles Melia
V10,3546,Sierra Suites Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3546,Hotel Sierra
V10,3545,Shangri-La International,REFERENCE.CORE.MERCHANT_CATEGORY,3545,Shangri-La International
V10,3544,Ciga Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3544,Ciga Hotels
V10,3543,Four Seasons Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3543,Four Seasons Hotels
V10,3542,Royal Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3542,Royal Hotels
V10,3541,Hotel Okura,REFERENCE.CORE.MERCHANT_CATEGORY,3541,Hotel Okura
V10,3538,Concorde Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3538,Concorde Hotels
V10,3537,Ana Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3537,Ana Hotel
V10,3536,Amfac Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3536,Amfac Hotels
V10,3535,Hilton International,REFERENCE.CORE.MERCHANT_CATEGORY,3535,Hilton Internationals
V10,3533,Hotel Ibis,REFERENCE.CORE.MERCHANT_CATEGORY,3533,Hotel Ibis
V10,3532,Royal Kona Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3532,Royal Kona Resort
V10,3531,Kauai Coconut Beach Resort,REFERENCE.CORE.MERCHANT_CATEGORY,3531,Kauai Coconut Beach Resort
V10,3530,Renaissance Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3530,Renaissance Hotels
V10,3529,Cp Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3529,Cp Hotels
V10,3528,Red Lion Hotels Or Red Lion Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3528,Red Lion Inns
V10,3526,Prince Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3526,Prince Hotels
V10,3524,Welcomgroup Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3524,Welcomgroup Hotels
V10,3523,Peninsula Hotel,REFERENCE.CORE.MERCHANT_CATEGORY,3523,Peninsula Hotel
V10,3520,Meridien Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3520,Meridien Hotels
V10,3519,Pullman International Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3519,Pullman International Hotels
V10,3518,Sol Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3518,Sol Hotels
V10,3517,Americana Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3517,Americana Hotels
V10,3516,La Quinta Motor Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3516,La Quinta Inn and Suites
V10,3515,Rodeway Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3515,Rodeway Inns
V10,3514,Amerisuites,REFERENCE.CORE.MERCHANT_CATEGORY,3514,Amerisuites
V10,3513,Westin Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3513,Westin
V10,3512,Inter-Continental Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3512,Inter-Continental Hotels
V10,3511,Arabella Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3511,Arabella Hotels
V10,3510,Days Inns Or Daystop,REFERENCE.CORE.MERCHANT_CATEGORY,3510,Days Inns
V10,3509,Marriott Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3509,Marriott
V10,3508,Quality Inns And Quality Suites,REFERENCE.CORE.MERCHANT_CATEGORY,3508,Quality Inns
V10,3506,Golden Tulip Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3506,Golden Tulip Hotels
V10,3505,Forte Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3505,Forte Hotels
V10,3504,Hilton Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3504,Hilton Hotels
V10,3503,Sheraton Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3503,Sheraton
V10,3502,Best Western Hotels,REFERENCE.CORE.MERCHANT_CATEGORY,3502,Best Western Hotels
V10,3501,Holiday Inns,REFERENCE.CORE.MERCHANT_CATEGORY,3501,Holiday Inns
V10,3441,Advantage Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3441,Advantage Rent-A-Car
V10,3438,Interent Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3438,Interent Rent-A-Car
V10,3435,Value Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3435,Value Rent-A-Car
V10,3432,Reserve Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3432,Reserve Rent-A-Car
V10,3425,Automate Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3425,Automate Rent-A-Car
V10,3412,A-1 Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3412,A-1 Rent-A-Car
V10,3409,General Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3409,General Rent-A-Car
V10,3405,Enterprise Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3405,Enterprise Rent-A-Car
V10,3400,Auto Host Car Rentals,REFERENCE.CORE.MERCHANT_CATEGORY,3400,Auto Host Car Rentals
V10,3398,Econo-Car Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3398,Econo-Car Rent-A-Car
V10,3395,Thrifty Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3395,Thrifty Car Rental
V10,3393,National Car Rental,REFERENCE.CORE.MERCHANT_CATEGORY,3393,National Car Rental
V10,3390,Dollar Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3390,Dollar Rent-A-Car
V10,3389,Avis Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3389,Avis Rent-A-Car
V10,3388,Merchants Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3388,Merchants Rent-A-Car
V10,3387,Alamo Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3387,Alamo Rent-A-Car
V10,3386,Showcase Rental Cars,REFERENCE.CORE.MERCHANT_CATEGORY,3386,Showcase Rental Cars
V10,3381,Europ Car,REFERENCE.CORE.MERCHANT_CATEGORY,3381,Europ Car
V10,3368,Holiday Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3368,Holiday Rent-A-Car
V10,3366,Budget Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3366,Budget Rent-A-Car
V10,3364,Agency Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3364,Agency Rent-A-Car
V10,3359,Payless Car Rental,REFERENCE.CORE.MERCHANT_CATEGORY,3359,Payless Car Rental
V10,3357,Hertz Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3357,Hertz
V10,3355,Sixt Car Rental,REFERENCE.CORE.MERCHANT_CATEGORY,3355,Sixt Car Rental
V10,3353,Brooks Rent-A-Car,REFERENCE.CORE.MERCHANT_CATEGORY,3353,Brooks Rent-A-Car
V10,3351,Affiliated Auto Rental,REFERENCE.CORE.MERCHANT_CATEGORY,3351,Affiliated Auto Rental
V10,3308,,REFERENCE.CORE.MERCHANT_CATEGORY,3308,China Southern Airlines China Southern
V10,3304,,REFERENCE.CORE.MERCHANT_CATEGORY,3304,Air Baltic Airbaltic
V10,3303,,REFERENCE.CORE.MERCHANT_CATEGORY,3303,Tigerair Tigerair
V10,3302,,REFERENCE.CORE.MERCHANT_CATEGORY,3302,Flybe Ltd Flybeair
V10,3301,,REFERENCE.CORE.MERCHANT_CATEGORY,3301,Wizz Air Wizz Air
V10,3300,,REFERENCE.CORE.MERCHANT_CATEGORY,3300,Azul Air Azul Air
V10,3299,Wideroe'S Flyveselskap,REFERENCE.CORE.MERCHANT_CATEGORY,3299,Wideroeâ€™s Flyveselskap Wideroes
V10,3298,Air Mauritius,REFERENCE.CORE.MERCHANT_CATEGORY,3298,Air Mauritius Airmauritius
V10,3297,Tarom,REFERENCE.CORE.MERCHANT_CATEGORY,3297,Tarom Romanian Air Transport Tarom Air
V10,3295,Kenya Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3295,Kenya Airways Kenya Air
V10,3294,Ethiopian Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3294,Ethiopian Airlines Ethiopian Air
V10,3292,Cyprus Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3292,Cyprus Airways Cyprus Air
V10,3287,Aero Coach Aviation,REFERENCE.CORE.MERCHANT_CATEGORY,3287,Aero Coach Aviation Aerocoach Av
V10,3282,Air Djibouti,REFERENCE.CORE.MERCHANT_CATEGORY,3282,Air Djibouti Air Djibouti
V10,3267,Air Panama,REFERENCE.CORE.MERCHANT_CATEGORY,3267,Air Panama Air Panama
V10,3266,Air Seychelles,REFERENCE.CORE.MERCHANT_CATEGORY,3266,Air Seychelles Air Seych
V10,3261,Air China,REFERENCE.CORE.MERCHANT_CATEGORY,3261,Air China Air China
V10,3260,Spirit Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3260,Spirit Airlines Spirit Air
V10,3256,Alaska Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3256,Alaska Airlines Alaska Air
V10,3248,Tam Air,REFERENCE.CORE.MERCHANT_CATEGORY,3248,Tam Airlines Tam Air
V10,3247,Gol Air,REFERENCE.CORE.MERCHANT_CATEGORY,3247,Gol Airlines Gol Air
V10,3246,Ryanair,REFERENCE.CORE.MERCHANT_CATEGORY,3246,Ryanair Ryanair
V10,3245,Easyjet Air,REFERENCE.CORE.MERCHANT_CATEGORY,3245,Easyjet Airlines Easyjet Air
V10,3240,Bahamasair,REFERENCE.CORE.MERCHANT_CATEGORY,3240,Bahamasair Bahamasair
V10,3236,Air Arabia,REFERENCE.CORE.MERCHANT_CATEGORY,3236,Air Arabia Airline Air Arabia
V10,3234,Caribbean Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3234,Caribbean Airlines Caribbeanair
V10,3228,Cayman Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3228,Cayman Airways Caymanair
V10,3219,Copa,REFERENCE.CORE.MERCHANT_CATEGORY,3219,Copa Copa Air
V10,3217,Csa,REFERENCE.CORE.MERCHANT_CATEGORY,3217,Csa Csa Airline
V10,3211,Norwegian Air Shuttle,REFERENCE.CORE.MERCHANT_CATEGORY,3211,Norwegian Air Shuttle Norwegianair
V10,3206,China Eastern Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3206,China Eastern Airlines Chineastair
V10,3204,Freedom Air,REFERENCE.CORE.MERCHANT_CATEGORY,3204,Freedom Air Freedom Air
V10,3196,Hawaiian Air,REFERENCE.CORE.MERCHANT_CATEGORY,3196,Hawaiian Air Hawaiian Air
V10,3193,Indian Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3193,Indian Airlines Indian Air
V10,3187,Lacsa (Costa Rica),REFERENCE.CORE.MERCHANT_CATEGORY,3187,Lacsa (Costa Rica) Lacsa Air
V10,3186,Lineas Aereas Paraguayas (Lap),REFERENCE.CORE.MERCHANT_CATEGORY,3186,Lap (Paraguay) Lap Air
V10,3185,Lav (Venezuela),REFERENCE.CORE.MERCHANT_CATEGORY,3185,Lav (Venezuela) Lav Air
V10,3183,Omanair,REFERENCE.CORE.MERCHANT_CATEGORY,3183,Oman Aviation Services Omanair
V10,3182,Lot (Poland),REFERENCE.CORE.MERCHANT_CATEGORY,3182,Lot (Poland) Lot Air
V10,3180,Westjetair,REFERENCE.CORE.MERCHANT_CATEGORY,3180,Westjet Airlines Westjetair
V10,3175,Middle East Air,REFERENCE.CORE.MERCHANT_CATEGORY,3175,Middle East Air Mideast Air
V10,3174,Jetblue Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3174,Jetblue Airways Jetblue
V10,3168,,REFERENCE.CORE.MERCHANT_CATEGORY,3168,Hainan Airlines Hainanair
V10,3161,All Nipon Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3161,All Nippon Airways Ana Air
V10,3146,Luxair,REFERENCE.CORE.MERCHANT_CATEGORY,3146,Luxair Luxair
V10,3144,Virgin Atlantic,REFERENCE.CORE.MERCHANT_CATEGORY,3144,Virgin Atlantic Virginatlair
V10,3136,Qatar Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3136,Qatar Airways Qatar Air
V10,3132,Frontier Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3132,Frontier Airlines Frontier Air
V10,3130,Sun World International,REFERENCE.CORE.MERCHANT_CATEGORY,3130,Sunworld International Sunworld Air
V10,3129,Surinam Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3129,Surinam Airways Surinam Air
V10,3127,Taca International,REFERENCE.CORE.MERCHANT_CATEGORY,3127,Taca International Tacaintl Air
V10,3112,Windward Island,REFERENCE.CORE.MERCHANT_CATEGORY,3112,Windward Island Windwrdisair
V10,3103,Garuda (Indonesia),REFERENCE.CORE.MERCHANT_CATEGORY,3103,Garuda (Indonesia) Garuda Air
V10,3102,Iberia,REFERENCE.CORE.MERCHANT_CATEGORY,3102,Iberia Iberia Air
V10,3100,Malaysian Airline System,REFERENCE.CORE.MERCHANT_CATEGORY,3100,Malaysian Airline System Malay Air
V10,3099,Cathay Pacific,REFERENCE.CORE.MERCHANT_CATEGORY,3099,Cathay Pacific Cathaypacair
V10,3098,Asianna Airlines - Asianna,REFERENCE.CORE.MERCHANT_CATEGORY,3098,Asiana Airlines Asiana Air
V10,3096,Air Zimbabwe,REFERENCE.CORE.MERCHANT_CATEGORY,3096,Air Zimbabwe Air Zimbabwe
V10,3094,Zambia Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3094,Zambia Airways Zambia Air
V10,3090,Uni Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3090,Uni Airways Corporation Uniair
V10,3089,Transaero,REFERENCE.CORE.MERCHANT_CATEGORY,3089,Transaero Transaero
V10,3088,Croatia Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3088,Croatia Airlines Croatia Air
V10,3084,Eva Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3084,Eva Airways Eva Air
V10,3082,Korean Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3082,Korean Airlines Korean Air
V10,3081,Nordair,REFERENCE.CORE.MERCHANT_CATEGORY,3081,Xiamen Airlines Xiamen Air
V10,3080,,REFERENCE.CORE.MERCHANT_CATEGORY,3080,Swoop Inc Flyswoop
V10,3079,Jetstar Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3079,Jetstar Airways Jetstar Air
V10,3078,China Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3078,China Airlines China Air
V10,3077,Thai Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3077,Thai Airways Thai Airways
V10,3076,Aeromexico,REFERENCE.CORE.MERCHANT_CATEGORY,3076,Aeromexico Aeromexico
V10,3075,Singapore Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3075,Singapore Airlines Singaporeair
V10,3072,Cebu Pac,REFERENCE.CORE.MERCHANT_CATEGORY,3072,Cebu Pacific Airlines Cebu Pac
V10,3070,Pacific Southwest Airline,REFERENCE.CORE.MERCHANT_CATEGORY,3070,Flydubai Flydubai
V10,3069,Air Europe,REFERENCE.CORE.MERCHANT_CATEGORY,3069,Sun Country Airlines Suncntryair
V10,3068,Air Astana,REFERENCE.CORE.MERCHANT_CATEGORY,3068,Air Astana Air Astana
V10,3066,Southwest,REFERENCE.CORE.MERCHANT_CATEGORY,3066,Southwest Southwestair
V10,3065,Airinter,REFERENCE.CORE.MERCHANT_CATEGORY,3065,Airinter Airinter
V10,3064,Adria Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3064,Adria Airways Adria Air
V10,3058,Delta,REFERENCE.CORE.MERCHANT_CATEGORY,3058,Delta Delta Air
V10,3057,East/West Airlines (Australia),REFERENCE.CORE.MERCHANT_CATEGORY,3057,Virgin America Vir Amer
V10,3054,Ladeco (Chile),REFERENCE.CORE.MERCHANT_CATEGORY,3054,Ladeco (Chile) Ladeco Air
V10,3052,Lan Airlines-Lanair,REFERENCE.CORE.MERCHANT_CATEGORY,3052,Lan Airlines Lan Air
V10,3051,Austrian Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3051,Austrian Airlines Austrian Air
V10,3050,Icelandair,REFERENCE.CORE.MERCHANT_CATEGORY,3050,Icelandair Icelandair
V10,3049,Tunis Air,REFERENCE.CORE.MERCHANT_CATEGORY,3049,Tunis Air Tunis Air
V10,3048,Airmaro,REFERENCE.CORE.MERCHANT_CATEGORY,3048,Royal Air Maroc Air Maroc
V10,3047,Thy (Turkey),REFERENCE.CORE.MERCHANT_CATEGORY,3047,Turkish Airlines Turkish Airlines
V10,3044,Air Lanka,REFERENCE.CORE.MERCHANT_CATEGORY,3044,Air Lanka Air Lanka
V10,3043,Aer Lingus,REFERENCE.CORE.MERCHANT_CATEGORY,3043,Aer Lingus Aer Lingus
V10,3042,Finnair,REFERENCE.CORE.MERCHANT_CATEGORY,3042,Finnair Finnair
V10,3040,Gulf Air (Bahrain),REFERENCE.CORE.MERCHANT_CATEGORY,3040,Gulf Air (Bahrain) Gulf Air
V10,3039,Avianca,REFERENCE.CORE.MERCHANT_CATEGORY,3039,Avianca Avianca
V10,3038,Kuwait Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3038,Kuwait Airways Kuwait Air
V10,3037,Egyptair,REFERENCE.CORE.MERCHANT_CATEGORY,3037,Egyptair Egyptair
V10,3035,Tap (Portugal),REFERENCE.CORE.MERCHANT_CATEGORY,3035,Tap (Portugal) Tap Air
V10,3034,Trans Austrailian Airways (Taa),REFERENCE.CORE.MERCHANT_CATEGORY,3034,Etihad Airways Etihadair
V10,3032,El Al,REFERENCE.CORE.MERCHANT_CATEGORY,3032,El Al El Al
V10,3031,Olympic Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3031,Olympic Airways Olympic Air
V10,3030,Aerolineas Argentinas,REFERENCE.CORE.MERCHANT_CATEGORY,3030,Aerolineas Argentinas Aero Argent
V10,3029,Sn Brussels Airlines - Snbru Air,REFERENCE.CORE.MERCHANT_CATEGORY,3029,Sn Brussels Airlines Snbrsslsair
V10,3028,Air Malta,REFERENCE.CORE.MERCHANT_CATEGORY,3028,Km Malta Airlines (Formerly Air Malta) Kmma (Formerly Air Malta)
V10,3026,Emirates Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3026,Emirates Airlines Emirates
V10,3025,Air New Zealand,REFERENCE.CORE.MERCHANT_CATEGORY,3025,Air New Zealand Air Nz
V10,3024,Pakistan International,REFERENCE.CORE.MERCHANT_CATEGORY,3024,Pakistan International Pakistan Air
V10,3022,Pal Air,REFERENCE.CORE.MERCHANT_CATEGORY,3022,Philippine Airlines Pal Air
V10,3021,Air Algerie,REFERENCE.CORE.MERCHANT_CATEGORY,3021,Air Algerie Air Algerie
V10,3020,Air India,REFERENCE.CORE.MERCHANT_CATEGORY,3020,Air-India Air-India
V10,3018,Varig Air (Brazil),REFERENCE.CORE.MERCHANT_CATEGORY,3018,Varig (Brazil) Varig
V10,3017,South African Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3017,South African Airways Saa Airways
V10,3016,Sas,REFERENCE.CORE.MERCHANT_CATEGORY,3016,Sas Sas
V10,3015,Swiss International Airlines - Swiss Air,REFERENCE.CORE.MERCHANT_CATEGORY,3015,Swiss International Airlines Swissintair
V10,3014,Saudi Arabian Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3014,Saudi Arabian Airlines Saudia Air
V10,3013,Alitalia,REFERENCE.CORE.MERCHANT_CATEGORY,3013,Ita Airways (Formerly Alitalia) Ita Airways (Formerly Alitalia)
V10,3012,Qantas,REFERENCE.CORE.MERCHANT_CATEGORY,3012,Qantas Qantas Air
V10,3010,Klm (Royal Dutch Airlines),REFERENCE.CORE.MERCHANT_CATEGORY,3010,Klm (Royal Dutch Airlines) Klm Airline
V10,3009,Air Canada,REFERENCE.CORE.MERCHANT_CATEGORY,3009,Air Canada Air Canada
V10,3008,Lufthansa,REFERENCE.CORE.MERCHANT_CATEGORY,3008,Lufthansa Lufthansa
V10,3007,Air France,REFERENCE.CORE.MERCHANT_CATEGORY,3007,Air France Air France
V10,3006,Japan Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3006,Japan Airlines Jal Airline
V10,3005,British Airways,REFERENCE.CORE.MERCHANT_CATEGORY,3005,British Airways British Awys
V10,3004,Dragonair,REFERENCE.CORE.MERCHANT_CATEGORY,3004,Dragon Airlines Dragonair
V10,3002,Pan American,REFERENCE.CORE.MERCHANT_CATEGORY,3002,Pan American Pan Am Air
V10,3001,American Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3001,American Airlines American Air
V10,3000,United Airlines,REFERENCE.CORE.MERCHANT_CATEGORY,3000,United Airlines United Air
V10,2842,"Specialty Cleaning, Polishing And Sanitation Preps",REFERENCE.CORE.MERCHANT_CATEGORY,2842,"Specialty Cleaning, Polishing and Sanitation Preparations"
V10,2791,"Typesetting, Plate Making And Related Services",REFERENCE.CORE.MERCHANT_CATEGORY,2791,"Typesetting, Plate Making and Related Services"
V10,2741,Miscellaneous Publishing And Printing,REFERENCE.CORE.MERCHANT_CATEGORY,2741,Miscellaneous Publishing and Printing
V10,1799,Special Trade Contractors,REFERENCE.CORE.MERCHANT_CATEGORY,1799,Special Trade Contractors (not elsewhere Classified)
V10,1771,Contractors -- Concrete Work,REFERENCE.CORE.MERCHANT_CATEGORY,1771,Concrete Work Contractors
V10,1761,"Roofing, Sheet Metal Work, Or Siding -- Contractors",REFERENCE.CORE.MERCHANT_CATEGORY,1761,"Roofing, Siding, and Sheet Metal Work Contractors"
V10,1750,Carpentry,REFERENCE.CORE.MERCHANT_CATEGORY,1750,Carpentry Contractors
V10,1740,"Masonry, Stonework, Tile Setting, Plastering",REFERENCE.CORE.MERCHANT_CATEGORY,1740,"Masonry, Stonework, Tile Setting, Plastering and Insulation Contractors"
V10,1731,Electrical Contractors,REFERENCE.CORE.MERCHANT_CATEGORY,1731,Electrical Contractors
V10,1711,"A/C, Heating Or Plumbing Contractors - Sales And Installation",REFERENCE.CORE.MERCHANT_CATEGORY,1711,"Heating, Plumbing, and Air Conditioning Contractors"
V10,1520,General Contractors - Residential Buildings,REFERENCE.CORE.MERCHANT_CATEGORY,1520,General Contractors â€“ Residential and Commercial
V10,0780,Landscaping and Horticultural Services,REFERENCE.CORE.MERCHANT_CATEGORY,0780,Landscaping and Horticultural Services
V10,0763,Agricultural Co-Operatives,REFERENCE.CORE.MERCHANT_CATEGORY,0763,Agricultural Co-Operatives
V10,0743,#NA,REFERENCE.CORE.MERCHANT_CATEGORY,DQMapping,Source value cannot be mapped
V10,0742,Veterinary Services,REFERENCE.CORE.MERCHANT_CATEGORY,0742,Veterinary Services
V10,0001,#NA,REFERENCE.CORE.MERCHANT_CATEGORY,DQMapping,Source value cannot be mapped
V10,0000,#NA,REFERENCE.CORE.MERCHANT_CATEGORY,DQMapping,Source value cannot be mapped
VN,DQMapping,Source value cannot be mapped,REFERENCE.CORE.MERCHANT_CATEGORY,DQMapping,Source value cannot be mapped
VN,DQMissing,Source value not provided,REFERENCE.CORE.MERCHANT_CATEGORY,DQMissing,Source value not provided
V2,DQMapping,Source value cannot be mapped,REFERENCE.CORE.MERCHANT_CATEGORY,DQMapping,Source value cannot be mapped
V2,DQMissing,Source value not provided,REFERENCE.CORE.MERCHANT_CATEGORY,DQMissing,Source value not provided
V8,DQMapping,Source value cannot be mapped,REFERENCE.CORE.MERCHANT_CATEGORY,DQMapping,Source value cannot be mapped
V8,DQMissing,Source value not provided,REFERENCE.CORE.MERCHANT_CATEGORY,DQMissing,Source value not provided
V10,DQMapping,Source value cannot be mapped,REFERENCE.CORE.MERCHANT_CATEGORY,DQMapping,Source value cannot be mapped
V10,DQMissing,Source value not provided,REFERENCE.CORE.MERCHANT_CATEGORY,DQMissing,Source value not provided
VN,0011,Reserved or Network-Specific Merchant Category Code,REFERENCE.CORE.MERCHANT_CATEGORY,0011,Reserved or Network-Specific Merchant Category Code
VN,0701,Reserved or Network-Specific Merchant Category Code,REFERENCE.CORE.MERCHANT_CATEGORY,0701,Reserved or Network-Specific Merchant Category Code
VN,0742,Veterinary Services,REFERENCE.CORE.MERCHANT_CATEGORY,0742,Veterinary Services
VN,0763,Agricultural Co-Operatives,REFERENCE.CORE.MERCHANT_CATEGORY,0763,Agricultural Co-Operatives
VN,0780,Landscaping and Horticultural Services,REFERENCE.CORE.MERCHANT_CATEGORY,0780,Landscaping and Horticultural Services
VN,1520,General Contractors – Residential and Commercial,REFERENCE.CORE.MERCHANT_CATEGORY,1520,General Contractors – Residential and Commercial
VN,1711,"Heating, Plumbing, and Air Conditioning Contractors",REFERENCE.CORE.MERCHANT_CATEGORY,1711,"Heating, Plumbing, and Air Conditioning Contractors"
VN,1731,Electrical Contractors,REFERENCE.CORE.MERCHANT_CATEGORY,1731,Electrical Contractors
VN,1740,"Masonry, Stonework, Tile Setting, Plastering and Insulation Contractors",REFERENCE.CORE.MERCHANT_CATEGORY,1740,"Masonry, Stonework, Tile Setting, Plastering and Insulation Contractors"
VN,1750,Carpentry Contractors,REFERENCE.CORE.MERCHANT_CATEGORY,1750,Carpentry Contractors
VN,1761,"Roofing, Siding, and Sheet Metal Work Contractors",REFERENCE.CORE.MERCHANT_CATEGORY,1761,"Roofing, Siding, and Sheet Metal Work Contractors"
VN,1771,Concrete Work Contractors,REFERENCE.CORE.MERCHANT_CATEGORY,1771,Concrete Work Contractors
VN,1799,Special Trade Contractors (not elsewhere Classified),REFERENCE.CORE.MERCHANT_CATEGORY,1799,Special Trade Contractors (not elsewhere Classified)
VN,2741,Miscellaneous Publishing and Printing,REFERENCE.CORE.MERCHANT_CATEGORY,2741,Miscellaneous Publishing and Printing
VN,2791,"Typesetting, Plate Making and Related Services",REFERENCE.CORE.MERCHANT_CATEGORY,2791,"Typesetting, Plate Making and Related Services"
VN,2842,"Specialty Cleaning, Polishing and Sanitation Preparations",REFERENCE.CORE.MERCHANT_CATEGORY,2842,"Specialty Cleaning, Polishing and Sanitation Preparations"
VN,3000,United Airlines United Air,REFERENCE.CORE.MERCHANT_CATEGORY,3000,United Airlines United Air
